Province/State,Country/Region,Lat,Long,Date,Value,ISO 3166-1 Alpha 3-Codes,Region Code,Sub-region Code,Intermediate Region Code
#adm1+name,#country+name,#geo+lat,#geo+lon,#date,#affected+infected+value+num,#country+code,#region+main+code,#region+sub+code,#region+intermediate+code
,"Korea, South",35.907757,127.766922,6/10/20,10654,KOR,142,30,
,"Korea, South",35.907757,127.766922,6/9/20,10611,KOR,142,30,
,"Korea, South",35.907757,127.766922,6/8/20,10589,KOR,142,30,
,"Korea, South",35.907757,127.766922,6/7/20,10563,KOR,142,30,
,"Korea, South",35.907757,127.766922,6/6/20,10552,KOR,142,30,
,"Korea, South",35.907757,127.766922,6/5/20,10531,KOR,142,30,
,"Korea, South",35.907757,127.766922,6/4/20,10506,KOR,142,30,
,"Korea, South",35.907757,127.766922,6/3/20,10499,KOR,142,30,
,"Korea, South",35.907757,127.766922,6/2/20,10467,KOR,142,30,
,"Korea, South",35.907757,127.766922,6/1/20,10446,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/31/20,10422,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/30/20,10405,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/29/20,10398,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/28/20,10363,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/27/20,10340,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/26/20,10295,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/25/20,10275,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/24/20,10226,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/23/20,10213,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/22/20,10194,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/21/20,10162,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/20/20,10135,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/19/20,10066,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/18/20,9938,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/17/20,9904,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/16/20,9888,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/15/20,9851,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/14/20,9821,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/13/20,9762,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/12/20,9695,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/11/20,9670,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/10/20,9632,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/9/20,9610,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/8/20,9568,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/7/20,9484,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/6/20,9419,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/5/20,9333,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/4/20,9283,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/3/20,9217,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/2/20,9183,KOR,142,30,
,"Korea, South",35.907757,127.766922,5/1/20,9123,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/30/20,9072,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/29/20,9059,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/28/20,8922,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/27/20,8854,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/26/20,8764,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/25/20,8717,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/24/20,8635,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/23/20,8501,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/22/20,8277,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/21/20,8213,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/20/20,8114,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/19/20,8042,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/18/20,7937,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/17/20,7829,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/16/20,7757,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/15/20,7616,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/14/20,7534,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/13/20,7447,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/12/20,7368,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/11/20,7243,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/10/20,7117,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/9/20,6973,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/8/20,6776,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/7/20,6694,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/6/20,6598,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/5/20,6463,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/4/20,6325,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/3/20,6021,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/2/20,5828,KOR,142,30,
,"Korea, South",35.907757,127.766922,4/1/20,5567,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/31/20,5408,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/30/20,5228,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/29/20,5033,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/28/20,4811,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/27/20,4528,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/26/20,4144,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/25/20,3730,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/24/20,3507,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/23/20,2909,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/22/20,2909,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/21/20,1540,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/20/20,1540,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/19/20,1540,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/18/20,1540,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/17/20,1407,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/16/20,1137,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/15/20,510,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/14/20,510,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/13/20,510,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/12/20,333,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/11/20,288,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/10/20,247,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/9/20,118,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/8/20,118,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/7/20,135,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/6/20,135,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/5/20,41,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/4/20,41,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/3/20,30,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/2/20,30,KOR,142,30,
,"Korea, South",35.907757,127.766922,3/1/20,30,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/29/20,27,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/28/20,22,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/27/20,22,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/26/20,22,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/25/20,22,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/24/20,18,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/23/20,18,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/22/20,16,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/21/20,16,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/20/20,16,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/19/20,12,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/18/20,12,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/17/20,10,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/16/20,9,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/15/20,9,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/14/20,7,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/13/20,7,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/12/20,7,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/11/20,3,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/10/20,3,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/9/20,3,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/8/20,1,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/7/20,1,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/6/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/5/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/4/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/3/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/2/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,2/1/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,1/31/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,1/30/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,1/29/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,1/28/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,1/27/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,1/26/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,1/25/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,1/24/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,1/23/20,0,KOR,142,30,
,"Korea, South",35.907757,127.766922,1/22/20,0,KOR,142,30,
,Kosovo,42.602636,20.902977,10/10/20,14282,RKS,150,39,
,Kosovo,42.602636,20.902977,10/9/20,14189,RKS,150,39,
,Kosovo,42.602636,20.902977,10/8/20,14143,RKS,150,39,
,Kosovo,42.602636,20.902977,10/7/20,14143,RKS,150,39,
,Kosovo,42.602636,20.902977,10/6/20,14051,RKS,150,39,
,Kosovo,42.602636,20.902977,10/5/20,13929,RKS,150,39,
,Kosovo,42.602636,20.902977,10/4/20,13856,RKS,150,39,
,Kosovo,42.602636,20.902977,10/3/20,13787,RKS,150,39,
,Kosovo,42.602636,20.902977,10/2/20,13731,RKS,150,39,
,Kosovo,42.602636,20.902977,10/1/20,13677,RKS,150,39,
,Kosovo,42.602636,20.902977,9/30/20,13554,RKS,150,39,
,Kosovo,42.602636,20.902977,9/29/20,13492,RKS,150,39,
,Kosovo,42.602636,20.902977,9/28/20,13420,RKS,150,39,
,Kosovo,42.602636,20.902977,9/27/20,13278,RKS,150,39,
,Kosovo,42.602636,20.902977,9/26/20,13165,RKS,150,39,
,Kosovo,42.602636,20.902977,9/25/20,13088,RKS,150,39,
,Kosovo,42.602636,20.902977,9/24/20,12987,RKS,150,39,
,Kosovo,42.602636,20.902977,9/23/20,12900,RKS,150,39,
,Kosovo,42.602636,20.902977,9/22/20,12815,RKS,150,39,
,Kosovo,42.602636,20.902977,9/21/20,12674,RKS,150,39,
,Kosovo,42.602636,20.902977,9/20/20,12570,RKS,150,39,
,Kosovo,42.602636,20.902977,9/19/20,12451,RKS,150,39,
,Kosovo,42.602636,20.902977,9/18/20,12325,RKS,150,39,
,Kosovo,42.602636,20.902977,9/17/20,12188,RKS,150,39,
,Kosovo,42.602636,20.902977,9/16/20,11949,RKS,150,39,
,Kosovo,42.602636,20.902977,9/15/20,11784,RKS,150,39,
,Kosovo,42.602636,20.902977,9/14/20,11585,RKS,150,39,
,Kosovo,42.602636,20.902977,9/13/20,11435,RKS,150,39,
,Kosovo,42.602636,20.902977,9/12/20,11272,RKS,150,39,
,Kosovo,42.602636,20.902977,9/11/20,11150,RKS,150,39,
,Kosovo,42.602636,20.902977,9/10/20,11033,RKS,150,39,
,Kosovo,42.602636,20.902977,9/9/20,10926,RKS,150,39,
,Kosovo,42.602636,20.902977,9/8/20,10782,RKS,150,39,
,Kosovo,42.602636,20.902977,9/7/20,10643,RKS,150,39,
,Kosovo,42.602636,20.902977,9/6/20,10546,RKS,150,39,
,Kosovo,42.602636,20.902977,9/5/20,10431,RKS,150,39,
,Kosovo,42.602636,20.902977,9/4/20,10300,RKS,150,39,
,Kosovo,42.602636,20.902977,9/3/20,10113,RKS,150,39,
,Kosovo,42.602636,20.902977,9/2/20,9923,RKS,150,39,
,Kosovo,42.602636,20.902977,9/1/20,9792,RKS,150,39,
,Kosovo,42.602636,20.902977,8/31/20,9595,RKS,150,39,
,Kosovo,42.602636,20.902977,8/30/20,9473,RKS,150,39,
,Kosovo,42.602636,20.902977,8/29/20,9355,RKS,150,39,
,Kosovo,42.602636,20.902977,8/28/20,9239,RKS,150,39,
,Kosovo,42.602636,20.902977,8/27/20,9085,RKS,150,39,
,Kosovo,42.602636,20.902977,8/26/20,8942,RKS,150,39,
,Kosovo,42.602636,20.902977,8/25/20,8788,RKS,150,39,
,Kosovo,42.602636,20.902977,8/24/20,8657,RKS,150,39,
,Kosovo,42.602636,20.902977,8/23/20,8505,RKS,150,39,
,Kosovo,42.602636,20.902977,8/22/20,8346,RKS,150,39,
,Kosovo,42.602636,20.902977,8/21/20,8149,RKS,150,39,
,Kosovo,42.602636,20.902977,8/20/20,7929,RKS,150,39,
,Kosovo,42.602636,20.902977,8/19/20,7684,RKS,150,39,
,Kosovo,42.602636,20.902977,8/18/20,7562,RKS,150,39,
,Kosovo,42.602636,20.902977,8/17/20,7343,RKS,150,39,
,Kosovo,42.602636,20.902977,8/16/20,7191,RKS,150,39,
,Kosovo,42.602636,20.902977,8/15/20,6961,RKS,150,39,
,Kosovo,42.602636,20.902977,8/14/20,6817,RKS,150,39,
,Kosovo,42.602636,20.902977,8/13/20,6616,RKS,150,39,
,Kosovo,42.602636,20.902977,8/12/20,6411,RKS,150,39,
,Kosovo,42.602636,20.902977,8/11/20,6248,RKS,150,39,
,Kosovo,42.602636,20.902977,8/10/20,6058,RKS,150,39,
,Kosovo,42.602636,20.902977,8/9/20,5944,RKS,150,39,
,Kosovo,42.602636,20.902977,8/8/20,5802,RKS,150,39,
,Kosovo,42.602636,20.902977,8/7/20,5605,RKS,150,39,
,Kosovo,42.602636,20.902977,8/6/20,5480,RKS,150,39,
,Kosovo,42.602636,20.902977,8/5/20,5346,RKS,150,39,
,Kosovo,42.602636,20.902977,8/4/20,5190,RKS,150,39,
,Kosovo,42.602636,20.902977,8/3/20,4989,RKS,150,39,
,Kosovo,42.602636,20.902977,8/2/20,4863,RKS,150,39,
,Kosovo,42.602636,20.902977,8/1/20,4730,RKS,150,39,
,Kosovo,42.602636,20.902977,7/31/20,4578,RKS,150,39,
,Kosovo,42.602636,20.902977,7/30/20,4463,RKS,150,39,
,Kosovo,42.602636,20.902977,7/29/20,4267,RKS,150,39,
,Kosovo,42.602636,20.902977,7/28/20,4129,RKS,150,39,
,Kosovo,42.602636,20.902977,7/27/20,4027,RKS,150,39,
,Kosovo,42.602636,20.902977,7/26/20,3874,RKS,150,39,
,Kosovo,42.602636,20.902977,7/25/20,3753,RKS,150,39,
,Kosovo,42.602636,20.902977,7/24/20,3614,RKS,150,39,
,Kosovo,42.602636,20.902977,7/23/20,3505,RKS,150,39,
,Kosovo,42.602636,20.902977,7/22/20,3369,RKS,150,39,
,Kosovo,42.602636,20.902977,7/21/20,3226,RKS,150,39,
,Kosovo,42.602636,20.902977,7/20/20,3069,RKS,150,39,
,Kosovo,42.602636,20.902977,7/19/20,2968,RKS,150,39,
,Kosovo,42.602636,20.902977,7/18/20,2811,RKS,150,39,
,Kosovo,42.602636,20.902977,7/17/20,2640,RKS,150,39,
,Kosovo,42.602636,20.902977,7/16/20,2545,RKS,150,39,
,Kosovo,42.602636,20.902977,7/15/20,2462,RKS,150,39,
,Kosovo,42.602636,20.902977,7/14/20,2370,RKS,150,39,
,Kosovo,42.602636,20.902977,7/13/20,2267,RKS,150,39,
,Kosovo,42.602636,20.902977,7/12/20,2227,RKS,150,39,
,Kosovo,42.602636,20.902977,7/11/20,2156,RKS,150,39,
,Kosovo,42.602636,20.902977,7/10/20,2095,RKS,150,39,
,Kosovo,42.602636,20.902977,7/9/20,2063,RKS,150,39,
,Kosovo,42.602636,20.902977,7/8/20,2003,RKS,150,39,
,Kosovo,42.602636,20.902977,7/7/20,1946,RKS,150,39,
,Kosovo,42.602636,20.902977,7/6/20,1902,RKS,150,39,
,Kosovo,42.602636,20.902977,7/5/20,1874,RKS,150,39,
,Kosovo,42.602636,20.902977,7/4/20,1824,RKS,150,39,
,Kosovo,42.602636,20.902977,7/3/20,1707,RKS,150,39,
,Kosovo,42.602636,20.902977,7/2/20,1644,RKS,150,39,
,Kosovo,42.602636,20.902977,7/1/20,1577,RKS,150,39,
,Kosovo,42.602636,20.902977,6/30/20,1506,RKS,150,39,
,Kosovo,42.602636,20.902977,6/29/20,1425,RKS,150,39,
,Kosovo,42.602636,20.902977,6/28/20,1394,RKS,150,39,
,Kosovo,42.602636,20.902977,6/27/20,1307,RKS,150,39,
,Kosovo,42.602636,20.902977,6/26/20,1246,RKS,150,39,
,Kosovo,42.602636,20.902977,6/25/20,1171,RKS,150,39,
,Kosovo,42.602636,20.902977,6/24/20,1108,RKS,150,39,
,Kosovo,42.602636,20.902977,6/23/20,1069,RKS,150,39,
,Kosovo,42.602636,20.902977,6/22/20,1047,RKS,150,39,
,Kosovo,42.602636,20.902977,6/21/20,1018,RKS,150,39,
,Kosovo,42.602636,20.902977,6/20/20,980,RKS,150,39,
,Kosovo,42.602636,20.902977,6/19/20,973,RKS,150,39,
,Kosovo,42.602636,20.902977,6/18/20,968,RKS,150,39,
,Kosovo,42.602636,20.902977,6/17/20,968,RKS,150,39,
,Kosovo,42.602636,20.902977,6/16/20,963,RKS,150,39,
,Kosovo,42.602636,20.902977,6/15/20,953,RKS,150,39,
,Kosovo,42.602636,20.902977,6/14/20,928,RKS,150,39,
,Kosovo,42.602636,20.902977,6/13/20,921,RKS,150,39,
,Kosovo,42.602636,20.902977,6/12/20,921,RKS,150,39,
,Kosovo,42.602636,20.902977,6/11/20,913,RKS,150,39,
,Kosovo,42.602636,20.902977,6/10/20,912,RKS,150,39,
,Kosovo,42.602636,20.902977,6/9/20,912,RKS,150,39,
,Kosovo,42.602636,20.902977,6/8/20,890,RKS,150,39,
,Kosovo,42.602636,20.902977,6/7/20,884,RKS,150,39,
,Kosovo,42.602636,20.902977,6/6/20,876,RKS,150,39,
,Kosovo,42.602636,20.902977,6/5/20,874,RKS,150,39,
,Kosovo,42.602636,20.902977,6/4/20,871,RKS,150,39,
,Kosovo,42.602636,20.902977,6/3/20,847,RKS,150,39,
,Kosovo,42.602636,20.902977,6/2/20,843,RKS,150,39,
,Kosovo,42.602636,20.902977,6/1/20,843,RKS,150,39,
,Kosovo,42.602636,20.902977,5/31/20,841,RKS,150,39,
,Kosovo,42.602636,20.902977,5/30/20,829,RKS,150,39,
,Kosovo,42.602636,20.902977,5/29/20,820,RKS,150,39,
,Kosovo,42.602636,20.902977,5/28/20,801,RKS,150,39,
,Kosovo,42.602636,20.902977,5/27/20,794,RKS,150,39,
,Kosovo,42.602636,20.902977,5/26/20,791,RKS,150,39,
,Kosovo,42.602636,20.902977,5/25/20,791,RKS,150,39,
,Kosovo,42.602636,20.902977,5/24/20,785,RKS,150,39,
,Kosovo,42.602636,20.902977,5/23/20,782,RKS,150,39,
,Kosovo,42.602636,20.902977,5/22/20,772,RKS,150,39,
,Kosovo,42.602636,20.902977,5/21/20,772,RKS,150,39,
,Kosovo,42.602636,20.902977,5/20/20,769,RKS,150,39,
,Kosovo,42.602636,20.902977,5/19/20,754,RKS,150,39,
,Kosovo,42.602636,20.902977,5/18/20,736,RKS,150,39,
,Kosovo,42.602636,20.902977,5/17/20,713,RKS,150,39,
,Kosovo,42.602636,20.902977,5/16/20,691,RKS,150,39,
,Kosovo,42.602636,20.902977,5/15/20,690,RKS,150,39,
,Kosovo,42.602636,20.902977,5/14/20,671,RKS,150,39,
,Kosovo,42.602636,20.902977,5/13/20,671,RKS,150,39,
,Kosovo,42.602636,20.902977,5/12/20,657,RKS,150,39,
,Kosovo,42.602636,20.902977,5/11/20,655,RKS,150,39,
,Kosovo,42.602636,20.902977,5/10/20,653,RKS,150,39,
,Kosovo,42.602636,20.902977,5/9/20,622,RKS,150,39,
,Kosovo,42.602636,20.902977,5/8/20,561,RKS,150,39,
,Kosovo,42.602636,20.902977,5/7/20,533,RKS,150,39,
,Kosovo,42.602636,20.902977,5/6/20,490,RKS,150,39,
,Kosovo,42.602636,20.902977,5/5/20,403,RKS,150,39,
,Kosovo,42.602636,20.902977,5/4/20,381,RKS,150,39,
,Kosovo,42.602636,20.902977,5/3/20,336,RKS,150,39,
,Kosovo,42.602636,20.902977,5/2/20,298,RKS,150,39,
,Kosovo,42.602636,20.902977,5/1/20,271,RKS,150,39,
,Kosovo,42.602636,20.902977,4/30/20,249,RKS,150,39,
,Kosovo,42.602636,20.902977,4/29/20,232,RKS,150,39,
,Kosovo,42.602636,20.902977,4/28/20,201,RKS,150,39,
,Kosovo,42.602636,20.902977,4/27/20,166,RKS,150,39,
,Kosovo,42.602636,20.902977,4/26/20,165,RKS,150,39,
,Kosovo,42.602636,20.902977,4/25/20,162,RKS,150,39,
,Kosovo,42.602636,20.902977,4/24/20,159,RKS,150,39,
,Kosovo,42.602636,20.902977,4/23/20,138,RKS,150,39,
,Kosovo,42.602636,20.902977,4/22/20,128,RKS,150,39,
,Kosovo,42.602636,20.902977,4/21/20,123,RKS,150,39,
,Kosovo,42.602636,20.902977,4/20/20,102,RKS,150,39,
,Kosovo,42.602636,20.902977,4/19/20,93,RKS,150,39,
,Kosovo,42.602636,20.902977,4/18/20,84,RKS,150,39,
,Kosovo,42.602636,20.902977,4/17/20,79,RKS,150,39,
,Kosovo,42.602636,20.902977,4/16/20,71,RKS,150,39,
,Kosovo,42.602636,20.902977,4/15/20,66,RKS,150,39,
,Kosovo,42.602636,20.902977,4/14/20,63,RKS,150,39,
,Kosovo,42.602636,20.902977,4/13/20,59,RKS,150,39,
,Kosovo,42.602636,20.902977,4/12/20,58,RKS,150,39,
,Kosovo,42.602636,20.902977,4/11/20,52,RKS,150,39,
,Kosovo,42.602636,20.902977,4/10/20,38,RKS,150,39,
,Kosovo,42.602636,20.902977,4/9/20,37,RKS,150,39,
,Kosovo,42.602636,20.902977,4/8/20,30,RKS,150,39,
,Kosovo,42.602636,20.902977,4/7/20,24,RKS,150,39,
,Kosovo,42.602636,20.902977,4/6/20,23,RKS,150,39,
,Kosovo,42.602636,20.902977,4/5/20,23,RKS,150,39,
,Kosovo,42.602636,20.902977,4/4/20,16,RKS,150,39,
,Kosovo,42.602636,20.902977,4/3/20,10,RKS,150,39,
,Kosovo,42.602636,20.902977,4/2/20,10,RKS,150,39,
,Kosovo,42.602636,20.902977,4/1/20,6,RKS,150,39,
,Kosovo,42.602636,20.902977,3/31/20,1,RKS,150,39,
,Kosovo,42.602636,20.902977,3/30/20,1,RKS,150,39,
,Kosovo,42.602636,20.902977,3/29/20,1,RKS,150,39,
,Kosovo,42.602636,20.902977,3/28/20,1,RKS,150,39,
,Kosovo,42.602636,20.902977,3/27/20,1,RKS,150,39,
,Kosovo,42.602636,20.902977,3/26/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/25/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/24/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/23/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/22/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/21/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/20/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/19/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/18/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/17/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/16/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/15/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/14/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/13/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/12/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/11/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/10/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/9/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/8/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/7/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/6/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/5/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/4/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/3/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/2/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,3/1/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/29/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/28/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/27/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/26/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/25/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/24/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/23/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/22/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/21/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/20/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/19/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/18/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/17/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/16/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/15/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/14/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/13/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/12/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/11/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/10/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/9/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/8/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/7/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/6/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/5/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/4/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/3/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/2/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,2/1/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,1/31/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,1/30/20,0,RKS,150,39,
,Kosovo,42.602636,20.902977,1/29/20,0,RKS,150,39,
